benchmark,run_id,step,time_s,policy,latency_ms,p95_ms,active_edge_count,request_mix_entropy,gda_total_time_ms
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,53,53.000,cga,78.289500,78.289500,7,1.725008,0.008295
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,53,53.000,hda,79.630994,79.630994,7,1.725008,0.008295
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,54,54.000,kubernetes-default,84.033772,84.033772,7,1.730101,0.017012
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,54,54.000,cga,81.119640,81.119640,7,1.730101,0.017012
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,54,54.000,hda,77.840855,77.840855,7,1.730101,0.017012
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,55,55.000,kubernetes-default,87.377984,87.377984,7,1.735270,0.008436
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,55,55.000,cga,81.263355,81.263355,7,1.735270,0.008436
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,55,55.000,hda,78.412707,78.412707,7,1.735270,0.008436
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,56,56.000,kubernetes-default,82.305596,82.305596,7,1.740515,0.019917
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,56,56.000,cga,76.954934,76.954934,7,1.740515,0.019917
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,56,56.000,hda,78.242863,78.242863,7,1.740515,0.019917
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,57,57.000,kubernetes-default,87.687724,87.687724,7,1.745835,0.008606
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,57,57.000,cga,83.557709,83.557709,7,1.745835,0.008606
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,57,57.000,hda,81.514945,81.514945,7,1.745835,0.008606
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,58,58.000,kubernetes-default,90.667825,90.667825,7,1.751230,0.008436
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,58,58.000,cga,79.645111,79.645111,7,1.751230,0.008436
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,58,58.000,hda,79.304868,79.304868,7,1.751230,0.008436
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,59,59.000,kubernetes-default,90.953579,90.953579,7,1.756699,0.008476
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,59,59.000,cga,83.559568,83.559568,7,1.756699,0.008476
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,59,59.000,hda,79.914822,79.914822,7,1.756699,0.008476
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,60,60.000,kubernetes-default,90.075731,90.075731,7,1.762242,0.011421
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,60,60.000,cga,80.297766,80.297766,7,1.762242,0.011421
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,60,60.000,hda,76.506807,76.506807,7,1.762242,0.011421
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,61,61.000,kubernetes-default,84.899687,84.899687,7,1.767857,0.008777
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,61,61.000,cga,79.315251,79.315251,7,1.767857,0.008777
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,61,61.000,hda,75.264484,75.264484,7,1.767857,0.008777
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,62,62.000,kubernetes-default,83.272595,83.272595,8,1.773545,0.009307
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,62,62.000,cga,83.839481,83.839481,8,1.773545,0.009307
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,62,62.000,hda,77.207573,77.207573,8,1.773545,0.009307
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,63,63.000,kubernetes-default,84.673113,84.673113,8,1.779303,0.008516
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,63,63.000,cga,80.096730,80.096730,8,1.779303,0.008516
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,63,63.000,hda,82.986307,82.986307,8,1.779303,0.008516
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,64,64.000,kubernetes-default,87.015737,87.015737,8,1.785133,0.008245
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,64,64.000,cga,84.651670,84.651670,8,1.785133,0.008245
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,64,64.000,hda,77.166375,77.166375,8,1.785133,0.008245
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,65,65.000,kubernetes-default,84.799716,84.799716,8,1.791032,0.008507
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,65,65.000,cga,78.889199,78.889199,8,1.791032,0.008507
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,65,65.000,hda,81.547399,81.547399,8,1.791032,0.008507
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,66,66.000,kubernetes-default,86.978184,86.978184,8,1.797000,0.008516
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,66,66.000,cga,83.137862,83.137862,8,1.797000,0.008516
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,66,66.000,hda,80.171179,80.171179,8,1.797000,0.008516
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,67,67.000,kubernetes-default,89.706156,89.706156,8,1.803036,0.011332
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,67,67.000,cga,81.924189,81.924189,8,1.803036,0.011332
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,67,67.000,hda,81.224133,81.224133,8,1.803036,0.011332
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,68,68.000,kubernetes-default,87.441336,87.441336,8,1.809138,0.008306
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,68,68.000,cga,76.950081,76.950081,8,1.809138,0.008306
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,68,68.000,hda,76.130615,76.130615,8,1.809138,0.008306
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,69,69.000,kubernetes-default,88.996741,88.996741,8,1.815307,0.008616
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,69,69.000,cga,82.269900,82.269900,8,1.815307,0.008616
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,69,69.000,hda,83.737425,83.737425,8,1.815307,0.008616
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,70,70.000,kubernetes-default,94.069891,94.069891,8,1.821541,0.008236
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,70,70.000,cga,85.429148,85.429148,8,1.821541,0.008236
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,70,70.000,hda,79.159525,79.159525,8,1.821541,0.008236
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,71,71.000,kubernetes-default,91.593102,91.593102,8,1.827838,0.008135
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,71,71.000,cga,84.771382,84.771382,8,1.827838,0.008135
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,71,71.000,hda,80.565149,80.565149,8,1.827838,0.008135
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,72,72.000,kubernetes-default,89.011284,89.011284,8,1.834198,0.008135
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,72,72.000,cga,80.275995,80.275995,8,1.834198,0.008135
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,72,72.000,hda,79.447944,79.447944,8,1.834198,0.008135
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,73,73.000,kubernetes-default,79.658779,79.658779,8,1.840620,0.008626
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,73,73.000,cga,78.490749,78.490749,8,1.840620,0.008626
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,73,73.000,hda,78.993771,78.993771,8,1.840620,0.008626
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,74,74.000,kubernetes-default,88.430789,88.430789,8,1.847102,0.011331
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,74,74.000,cga,81.643774,81.643774,8,1.847102,0.011331
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,74,74.000,hda,76.625020,76.625020,8,1.847102,0.011331
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,75,75.000,kubernetes-default,91.817394,91.817394,9,1.853643,0.012363
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,75,75.000,cga,86.584119,86.584119,9,1.853643,0.012363
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,75,75.000,hda,82.640408,82.640408,9,1.853643,0.012363
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,76,76.000,kubernetes-default,88.042466,88.042466,9,1.860242,0.008966
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,76,76.000,cga,84.002143,84.002143,9,1.860242,0.008966
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,76,76.000,hda,76.659020,76.659020,9,1.860242,0.008966
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,77,77.000,kubernetes-default,85.880153,85.880153,9,1.866897,0.012824
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,77,77.000,cga,81.960644,81.960644,9,1.866897,0.012824
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,77,77.000,hda,78.852571,78.852571,9,1.866897,0.012824
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,78,78.000,kubernetes-default,88.400023,88.400023,9,1.873607,0.008204
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,78,78.000,cga,83.868934,83.868934,9,1.873607,0.008204
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,78,78.000,hda,78.043335,78.043335,9,1.873607,0.008204
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,79,79.000,kubernetes-default,90.498332,90.498332,9,1.880371,0.008406
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,79,79.000,cga,89.789091,89.789091,9,1.880371,0.008406
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,79,79.000,hda,80.765422,80.765422,9,1.880371,0.008406
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,80,80.000,kubernetes-default,86.949749,86.949749,9,1.887187,0.012495
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,80,80.000,cga,80.178369,80.178369,9,1.887187,0.012495
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,80,80.000,hda,79.797092,79.797092,9,1.887187,0.012495
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,81,81.000,kubernetes-default,95.302013,95.302013,9,1.894053,0.008386
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,81,81.000,cga,80.576651,80.576651,9,1.894053,0.008386
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,81,81.000,hda,78.069165,78.069165,9,1.894053,0.008386
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,82,82.000,kubernetes-default,90.324111,90.324111,9,1.900969,0.008766
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,82,82.000,cga,82.168064,82.168064,9,1.900969,0.008766
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,82,82.000,hda,75.931162,75.931162,9,1.900969,0.008766
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,83,83.000,kubernetes-default,83.022222,83.022222,9,1.907933,0.008315
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,83,83.000,cga,81.635333,81.635333,9,1.907933,0.008315
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,83,83.000,hda,77.672214,77.672214,9,1.907933,0.008315
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,84,84.000,kubernetes-default,88.923526,88.923526,10,1.914942,0.008626
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,84,84.000,cga,83.234364,83.234364,10,1.914942,0.008626
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,84,84.000,hda,77.694387,77.694387,10,1.914942,0.008626
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,85,85.000,kubernetes-default,90.157501,90.157501,9,1.921996,0.008326
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,85,85.000,cga,84.614316,84.614316,9,1.921996,0.008326
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,85,85.000,hda,82.934616,82.934616,9,1.921996,0.008326
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,86,86.000,kubernetes-default,84.118150,84.118150,9,1.929092,0.011501
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,86,86.000,cga,80.040869,80.040869,9,1.929092,0.011501
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,86,86.000,hda,74.693966,74.693966,9,1.929092,0.011501
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,87,87.000,kubernetes-default,93.106819,93.106819,10,1.936229,0.012293
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,87,87.000,cga,84.353548,84.353548,10,1.936229,0.012293
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,87,87.000,hda,83.102869,83.102869,10,1.936229,0.012293
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,88,88.000,kubernetes-default,85.871381,85.871381,10,1.943406,0.008537
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,88,88.000,cga,81.687535,81.687535,10,1.943406,0.008537
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,88,88.000,hda,76.214686,76.214686,10,1.943406,0.008537
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,89,89.000,kubernetes-default,85.516913,85.516913,10,1.950620,0.008376
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,89,89.000,cga,74.397359,74.397359,10,1.950620,0.008376
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,89,89.000,hda,76.877277,76.877277,10,1.950620,0.008376
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,90,90.000,kubernetes-default,87.827312,87.827312,10,1.957869,0.008306
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,90,90.000,cga,82.231630,82.231630,10,1.957869,0.008306
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,90,90.000,hda,79.276141,79.276141,10,1.957869,0.008306
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,91,91.000,kubernetes-default,87.624169,87.624169,10,1.965152,0.008356
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,91,91.000,cga,83.019609,83.019609,10,1.965152,0.008356
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,91,91.000,hda,79.940628,79.940628,10,1.965152,0.008356
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,92,92.000,kubernetes-default,81.659024,81.659024,10,1.972466,0.008476
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,92,92.000,cga,81.723598,81.723598,10,1.972466,0.008476
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,92,92.000,hda,76.767987,76.767987,10,1.972466,0.008476
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,93,93.000,kubernetes-default,82.742503,82.742503,10,1.979811,0.012032
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,93,93.000,cga,80.498620,80.498620,10,1.979811,0.012032
